track_id,track_name,track_artists,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Label
6jA8HL9i4QGzsj6fjoxp8Y,There for You,"['Martin Garrix', 'Troye Sivan']",69,3UwcZ5menPSCTvdxyYgxZj,The Martin Garrix Experience,2019-07-10,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,221904,4,0
39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,"['Eliza Rose', 'Interplanetary Criminal']",78,2lQgd3Svp1ZWAzZPLobAPK,B.O.T.A. (Baddest Of Them All),2022-08-12,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.736,0.906,0,-7.589,1,0.048,0.164,0.585,0.106,0.698,137.001,226627,4,1
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),"['Riton', 'Oliver Heldens', 'Vula']",73,7mtnp7B5yFt3D3PAznGzc8,Turn Me On (feat. Vula),2019-09-13,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000588,0.0862,0.517,124.051,208474,4,1
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,"['Pitbull', 'Ne-Yo']",85,4EUf4YyNjuXypWY6W5wEDm,Globalization,2014-11-21,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,229360,4,1
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,['Dua Lipa'],93,5cH7FqB7JD5q1tJXJ7FHYu,Dance The Night (From Barbie The Album),2023-05-25,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,176579,4,0
7e1h7rqNB0BBC2fUuWEEFe,Who's That Chick? (feat. Rihanna),"['David Guetta', 'Rihanna']",73,5DJc5qCdB5pPrDO97LXjeW,One More Love,2010-11-22,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.675,0.602,11,-4.733,0,0.116,0.00377,0.0,0.0458,0.933,127.938,201040,4,0
59QDyqLww2pxyg9ijOPO7f,Rhyme Dust,"['MK', 'Dom Dolla']",76,1vSO4N7cwo4pBywCSGF5BR,Rhyme Dust,2023-02-24,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.925,0.561,3,-8.675,1,0.176,0.0659,0.0271,0.152,0.721,128.034,181365,4,1
4qqArAiTPueDxIp7cf87h7,Final Song,['MØ'],68,2gcqSlK5xTxcpuLZ1iik3Z,Final Song,2016-05-13,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,235827,4,0
1EXxVBTTTzjgon6hWh3TuD,Stay - Acoustic,"['Zedd', 'Alessia Cara']",46,33I53O0BDLOUyecefvTf2R,Stay (Acoustic),2017-06-09,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.625,0.574,5,-7.383,0,0.028,0.094,0.0,0.298,0.294,100.06,195051,4,0
2hLczPN5CH5qhc6J4WBJHs,My Feelings For You - Mark Knight Remix,"['Avicii', 'Sebastien Drums', 'Mark Knight']",63,3P4T0xEYwLZiB9xhzM0tzF,My Feelings For You (Mark Knight Remix),2022-07-15,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.728,0.95,11,-4.216,0,0.0977,0.0055,0.00386,0.33,0.812,124.003,224516,4,0
22dUzMFttcR3uU17NcOAIv,Desire (with Sam Smith),"['Calvin Harris', 'Sam Smith']",86,3XDtRvXV5DR1xZfvcneG2C,Desire (with Sam Smith),2023-07-28,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,179162,4,0
5AyL2kgLtTWEu3qO3B9SqK,Like A G6,"['Far East Movement', 'The Cataracs', 'DEV']",77,4axgysRjIB7ToC0DA7uxXC,Free Wired,2010-01-01,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,216893,4,1
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,['Miley Cyrus'],81,3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),2013-10-04,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,4,0
67p96tIoC4ESrod9kW331R,Hot Air Balloon,"['Don Diablo', 'AR/CO']",72,53F4qZCDBwulb9eoMuWHf2,FORΞVΞR (DΞLUXΞ ΞDITION),2021-11-05,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.815,0.71,6,-6.353,0,0.0469,0.129,0.528,0.113,0.572,122.967,173659,4,0
3MK2rvp7XjarzRKFrPGMOb,Disconnected,"['James Hype', 'Tita Lau']",64,6SGpVej56gEYCk3Z0u8ZSP,Disconnected,2021-12-10,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.842,0.811,2,-6.476,1,0.109,0.00579,0.176,0.0702,0.594,125.995,194524,4,1
2YDOjCfkGciEXxSutB6LJR,World Hold On - FISHER Rework,"['Bob Sinclar', 'Steve Edwards', 'FISHER']",76,5toviX45fuHcs6yy9HhZs2,"World, Hold On (FISHER Rework)",2022-07-08,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,178305,4,0
5ovAmYzYLeEmOX6P3bmlzV,Dreams (feat. Lanie Gardner),"['David Guetta', 'MORTEN', 'Lanie Gardner']",64,4gj29oc0vz1qPuosvrkt8B,Dreams (feat. Lanie Gardner),2020-12-04,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.61,0.896,9,-4.471,0,0.0384,0.0904,0.000157,0.0943,0.0723,128.056,204103,4,0
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"['Martin Garrix', 'Macklemore', 'Fall Out Boy']",75,3UwcZ5menPSCTvdxyYgxZj,The Martin Garrix Experience,2019-07-10,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,4,0
5zdkUzguZYAfBH9fnWn3Zl,Need U (100%) (feat. A*M*E) - Radio Edit,"['Duke Dumont', 'A*M*E']",61,2CqlH8mZqjkSWz3eT00wRl,Need U (100%),2013-01-01,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.67,0.848,0,-5.103,0,0.0538,0.00172,0.00168,0.385,0.457,124.031,174122,4,0
14epucTZd8dLIYipdByNZS,Antidote - Extended,"['Swedish House Mafia', 'Knife Party']",46,4ljisoNarj0BpQSMIEv88L,Until Now,2012-01-01,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.733,0.821,7,-6.021,1,0.0991,0.000643,0.367,0.0617,0.63,128.013,374125,4,1
4Ko0kuCmsJW0HMKkQM7Xw8,LOW,"['Oliver Heldens', 'Tchami', 'Anabel Englund']",47,026fudJsLFwB4U0WBYRdXm,LOW,2022-06-10,EDM Classics 2010 - 2015,10PXjjuLhwtYRZtJkgixLO,edm,0.678,0.807,9,-5.965,1,0.0383,0.00155,0.00284,0.292,0.271,126.024,203288,4,1
4lhqb6JvbHId48OUJGwymk,Hey Brother,['Avicii'],82,2H6i2CrWgXE1HookLu8Au0,True,2013-01-01,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,4,0
4eDYMhIin1pSLIG96f1aD0,Addicted To You,['Avicii'],78,2H6i2CrWgXE1HookLu8Au0,True,2013-01-01,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,148387,4,0
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),"['Avicii', 'Aloe Blacc']",76,6Ad1E9vl75ZB3Ir87zwXIJ,TIM,2019-06-06,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202,4,0
75NhhYjHO43mvZgYtnXgti,Lonely Together (feat. Rita Ora),"['Avicii', 'Rita Ora']",75,1m3mf7xkXIwssVriaaTjOS,AVĪCI (01),2017-08-10,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,181812,4,1
3qoj4prW3Dp2pJwTxXIQtm,Jilla Jilla Jilla (Remix),"['MAJILLA', 'Onur Ormen', 'Reaktive']",0,3x8TV8tO3ZErBhxLJKZQiI,Jilla Jilla Jilla (Remix),2020-12-16,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.7,0.859,11,-5.286,0,0.145,0.00278,0.00717,0.0866,0.508,156.123,114772,4,0
3BfnYZkE2tQwXmnlzrfTWG,Addicted to You,"['Coverrun', 'tyler hooks']",28,4vQJmfLWqtHonYFqzsc6uL,Addicted to You,2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.632,0.714,11,-9.429,0,0.0436,0.0278,0.128,0.183,0.109,125.015,205440,4,0
6uqszeiagXFPbwwjXVntvl,Sea Vibes,['Remundo'],21,6HIT1w5zK7JtzSPiO8wamF,Sea Vibes,2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.752,0.834,4,-6.172,0,0.303,0.124,0.00015,0.305,0.778,114.97,152364,4,0
111iInafLAn3buTKAw2tNw,A.R.E.A (Another Definition of Techno) - Original Mix,['Brett Wood'],0,6S4yIAeZrXYqUSUZkk5KyA,A.R.E.A (Another Definition of Techno),2010-10-28,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.584,0.993,0,-6.678,0,0.0737,9.09e-05,0.815,0.0904,0.266,145.987,518679,4,0
1RmPc1gjtKYInjiHmDdCh9,Lola's Theme - Edit Dj Set 3,['The Shapeshifters'],0,06fAEJQjogg0v076yI1aGb,Lola's Theme,2004-01-01,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.89,0.566,5,-8.394,0,0.0711,6.65e-05,0.92,0.0604,0.817,123.983,493000,4,0
1gCTmoYRyFtL81xsun61PJ,Resurection (Radio Edit),['PPK'],0,7Lt0JQlbzlZ8G4JxvhddzU,Resurection,2001-12-03,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.573,0.901,2,-5.378,0,0.031,0.0266,0.335,0.637,0.558,139.984,196648,4,0
3bY75CqZI4TrNeF7P1Dktw,Stellar - Radio Edit,"[""Daddy's Groove""]",0,3J3abCC4GtvyserCdr5up7,Stellar,2014-08-07,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.552,0.842,6,-5.053,0,0.0314,0.016,0.00029,0.126,0.316,127.994,198962,4,0
3A5PqBtBbFzqYZwWpG7TLu,D.O.U.H.M. - Topspin and Dmit Kitz Remix,"['Karol XVII & MB Valence', 'Topspin', 'Dmit Kitz']",0,7K5dMAtrYTWSlAzmCQZlXC,"Organic Sessions, Vol. 1",2012-12-13,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.804,0.924,4,-7.821,0,0.0617,0.014,0.917,0.0603,0.599,121.026,424463,4,0
1H0lfBdmadi1qtRiLzD7Py,Find You - Extended Mix,"['Corey James', 'Nino Lucarelli']",0,1BTcB3SvfcL8cUhZTywJ3G,Find You,2018-02-23,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.635,0.861,9,-6.223,0,0.0505,0.00381,0.122,0.0933,0.37,125.009,310590,4,0
5GpBMfA5SoFsdJkLfpv8Yj,Mighty Ming (Club Mix),['Brothers Love Dub'],0,33lFH7PoobC6uGy4DkGEVq,A Collection of Stress Classics,2019-12-20,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.7,0.873,5,-8.331,0,0.0428,0.00551,0.89,0.0547,0.644,123.084,359625,4,0
68b7rM1J1Iqb9mrDP8d7xj,Miles of Boom - Original,['Jondi & Spesh'],0,16BS8LzVYKRewoPHmCQmjG,Tube Drivers,1998-05-01,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.715,0.722,6,-10.688,0,0.0321,0.193,0.888,0.38,0.263,130.842,350179,4,0
14cKxkCu7OPpsr3raD7d88,Get Dynamite - Club Version,['Band In A Box'],0,6EJTMC0XRU2kuQkMOawiYV,90’s Hits Reloaded (Best Of House & Electro),2020-03-24,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.7,0.799,10,-11.587,0,0.0447,0.00495,0.866,0.091,0.643,122.212,295587,4,0
6iVV7gtC6eY9LUC8oAgYMO,Mid-Autumn - Radio Edit,"['Sebas Ramos', 'Anna Belen']",2,1Q5PrpCCpFhDO2CmILhYgt,Bacta EP,2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.761,0.915,6,-7.613,0,0.0357,0.000172,0.768,0.0951,0.299,123.009,263415,4,0
3CGAEAq0XomtaTDpY9eWeY,Arcade,"['Dimitri Vegas & Like Mike', 'W&W']",19,24DeB6uNr8wdCVIUzFSp3Y,Arcade,2016-03-14,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.565,0.957,3,-4.167,0,0.0723,0.00923,0.684,0.293,0.175,127.976,225000,4,0
0FFzorjXAMnxNMDJk4JTTl,Melody,"['Dimitri Vegas & Like Mike', 'Steve Aoki', 'Ummet Ozcan']",19,65J1cmmhq2iSfEGNW6u2F7,Melody,2016-05-09,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.664,0.974,3,-3.248,0,0.142,0.0375,0.585,0.366,0.0794,129.969,223385,4,0
16GrVxDjJG7ZM4tVUnUUSO,Stung - Mariion Christiian Remix,"['Micke', 'Mariion Christiian']",0,2gBeWN73dq2Ngf9ZeGznVJ,Stung,2022-07-15,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.593,0.869,2,-6.829,0,0.0377,0.00181,0.855,0.0731,0.29,122.002,460366,4,0
4coq7RGIubxeGs4ah59pfd,Underneath the Satellites,"['Seth Vogt', 'Katrin Souza']",0,2w3z14piOqVgfiq0kIr57g,Whatever After,2022-07-29,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.612,0.863,0,-7.578,0,0.046,0.00207,0.936,0.121,0.39,125.007,422760,4,0
2X3m7HSzcktSXDQ9Yk13MW,Velvet Skin - Original Mix,['Ghotek D.C'],1,2111lYdxAu3Xh0Jm4LhneW,Velvet Skin,2004-04-26,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.795,0.827,5,-10.429,0,0.0524,0.00151,0.853,0.221,0.703,126.009,490823,4,0
4yrMXrnWtvwkUDdSqbfXdu,oaxime,['Underformant'],0,4h0Z4C27VE18xFkylHW0hQ,oaxime,2021-08-06,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.781,0.943,10,-6.989,0,0.0421,0.0313,0.906,0.0874,0.601,129.996,299743,4,0
5QKzylCLJMQLidsOxGkBzx,Healing Dream,['Sunday Club'],0,5BVv11RH3xAXqbQsxCy9np,Healing Dream,1997-11-11,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.567,0.751,0,-10.965,0,0.0299,0.000604,0.814,0.0862,0.2,132.029,917029,4,0
4E57lAjkso1LOnoh1IBMBP,Sell Outs Until Death - Me Against Me Remix,"['Moshpit', 'Me Against Me']",0,6Vi3tSL5rgtQF0Etn5I0IO,Moshpit Remixes,2010-05-17,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.658,0.698,8,-4.074,0,0.05,4.97e-06,0.0462,0.201,0.618,135.007,316327,4,0
6fbNKnzlcQzbtryQYSxpMb,Running (feat. Meg Myers) - Original Mix,"['Anyma', 'MEG MYERS']",0,2e9HNBkCn2I9WM3J7JzRsw,Running,2021-12-08,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.699,0.803,9,-7.437,0,0.0435,0.0349,0.696,0.115,0.029,124.978,385437,4,0
6DDMzooP6VVttXEGhg3e9p,Meraki,['Magnetic Ghost'],0,2johgRlL16cDbaSGnkEPep,Dissident Miami 2021,2021-03-26,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.6,0.875,11,-7.943,0,0.0502,0.0596,0.842,0.0698,0.509,125.019,339855,4,0
0pkaPiXP1amL9UyE9fDzUf,Midnight (One Life),['Winter Kid'],23,7DhdoMCZGXYyFUNvYu8YvT,Midnight (One Life),2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.588,0.839,11,-6.219,0,0.0418,0.156,5.66e-05,0.121,0.418,121.998,205728,4,0
1V45a1TdTSOmGZiuVbYTfI,Mystery,['Murat M'],0,2hOxBYhd3ov6N55ShIi0TF,Mystery / Dustproof EP,2004-03-15,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.759,0.727,4,-10.797,0,0.0894,0.0275,0.833,0.497,0.575,124.992,439733,4,0
3IaBreREMaAxCHZeKUQFyB,One [We'd Be Love] - Extended Mix,['ZOYA'],5,3TQ4T5HEl0bFGFY7uEZAnO,One [We’d Be Love],2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.699,0.66,7,-9.238,0,0.0389,0.00228,0.458,0.0777,0.221,126.008,303332,4,0
3hdfmxkT2rypG6jM52LHJv,Nihil Nulla Pt 2 - Greeds Zero + Six Mix,"['Greed', 'Greeds Zero + Six']",0,3y9DR0dvYh1yShONI2HXzz,Lost Language Exhibition 3,2005-09-05,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.745,0.456,10,-13.957,0,0.109,0.00581,0.832,0.344,0.76,130.034,588635,4,0
5ZzMlmHorfjzsXt3dcognk,You,['Markus Homm'],0,3BqCnzYAbgWcj5hzDs5JkT,Some Day EP,2020-08-21,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.804,0.662,6,-8.42,0,0.0516,0.000106,0.897,0.0758,0.529,124.991,461680,4,0
6stwXnkzxBK9GBvGljpn23,Happiness,['Mall Grab'],0,6kse8ZM08xvFZmbnK08iq3,Shall Not Fade - 3 Years of Dancing,2018-12-14,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.816,0.674,11,-10.358,0,0.0751,0.0262,0.917,0.0818,0.61,120.003,452654,4,0
0gLCVhZsf4RFVUzxmKPs9J,Valentine,['Mall Grab'],0,0ou2TpKnK785mJKgu0wZ7P,All Night Long,2015-04-23,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.853,0.539,5,-12.153,0,0.0832,0.0576,0.87,0.0867,0.651,127.981,287231,4,0
59CRMnmUJGrqQiW8hh1dTF,After Dark,['Frank Vanoli'],0,235LW2ypNQFOafZ6RQ9naK,After Dark (20th Anniversary Edition),2015-01-01,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.74,0.814,4,-8.669,0,0.0473,0.0221,0.949,0.0924,0.609,134.868,420000,4,0
1hWNqI3adqkHkfKK5LkMHt,Awakening,['Nikola Jovanovic'],0,7iw7wpx7ZpPt0RBx0ck60h,Seasons | Winter 2024,2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.804,0.733,4,-7.871,0,0.059,0.007,0.838,0.0696,0.322,120.994,431413,4,0
5g6U0YeNndE9bNIh9xD0Zi,The Word,['Weekend World'],0,7rgeNivfOiHSBYsIfuZknS,The Word / Outsider,2001-07-30,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.797,0.43,5,-11.78,0,0.0462,0.0298,0.784,0.109,0.218,130.011,534907,4,0
3iSwl1Mf1TvFlFpu4pUMES,Metro (Neverland),['Nico Parisi'],32,75HJ6nV3ixzkwD6eHfZQRF,Metro (Neverland),2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.601,0.883,9,-6.891,0,0.0601,0.0284,0.000812,0.215,0.252,124.956,146727,4,0
2eFT4NCXzF7X2n8XWnK5R7,Walking Alone,"['Dirty South', 'Those Usual Suspects', 'Erik Hecht']",0,2ZD68KMPySR5NFMAsLcdTN,Sound Of Swedish House Worldwide,2012-07-09,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.566,0.859,7,-7.159,0,0.136,0.00505,0.0518,0.328,0.516,128.984,351773,4,0
7yLxYyvuAJWcLpJmFre49S,Na Wose (Afro Tech) - Radio Edit,"['UPZ', 'Sofiya Nzau']",25,0rIQEJCVJCw4X7GA0yTYxN,Na Wose (Afro Mixes),2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.584,0.829,10,-8.681,0,0.0367,0.0213,0.00343,0.0847,0.397,119.984,230000,4,0
5wiKCBB30CMVJTlMqsiOE2,Spread Love - Vocal Love Mix,['ATFC'],0,09HjZlgbAuLCBtcJTOBmJt,The Worlds Greatest - Funky House Mix,2007,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.664,0.852,7,-7.998,0,0.0382,0.00815,0.00592,0.321,0.869,127.902,300267,4,0
4D2KRN4HDlBS2CW4CIuVR8,Forest Creatures,['Iñigo Vontier'],20,060KhFl1mnAHv4KFpsRtJG,Forest Creatures,2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.795,0.827,6,-9.934,0,0.0452,9.32e-05,0.829,0.0874,0.174,124.009,413731,4,0
6mVkYV0mUdBvK7tcHK0f1J,Love Like Can,['Karner H'],15,3XmcOZg0aLQ0OovKRi9b6q,Love Like Can,2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.716,0.951,10,-5.202,0,0.0665,0.0629,0.075,0.118,0.499,127.015,209764,4,0
6wwYnYMwCLJND9f2AD5NVe,Solace - Benz & MD's Aurium Remix,"['Lustral', 'Benz & MD']",0,3y9DR0dvYh1yShONI2HXzz,Lost Language Exhibition 3,2005-09-05,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.693,0.639,7,-13.987,0,0.0475,0.00369,0.862,0.036,0.628,132.005,698182,4,0
1fyQ5uuJQJhktSXTBGNJ7a,The Uncertainty Principle,['AMPISH'],0,2tf91WgYGaH1mQKFNebmYL,Songspire Summer of Love 2023,2023-07-17,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.802,0.996,9,-5.426,0,0.047,0.021,0.878,0.0812,0.12,122.021,212459,4,0
1EtHn7wUpPYnIw3QsS9BRc,Nothing,['Holden'],0,40I35Kt1WBovWXxWx1JJAH,Nothing - EP,2003-01-10,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.641,0.452,1,-15.522,0,0.0673,0.00208,0.856,0.154,0.292,126.027,560440,4,0
1uvvbns1bpYowQq0bAtlu1,Love Sensation '06 (Freemasons Remix),['Loleatta Holloway'],0,54uTdwqxW8AaOJmdb8gPOj,Love Sensation '06,2006-05-22,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.626,0.976,9,-3.432,0,0.0915,0.00215,0.825,0.208,0.759,126.037,556987,4,0
2k77PLdi4I5iXXMnWlQ1gf,Roll the dice,['Michael Feel & Aleco'],22,0lQVcLzZPdNMdB5kUdQXoc,Roll the dice,2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.55,0.818,11,-8.187,0,0.0437,0.0178,0.432,0.36,0.0388,124.966,203520,4,0
2OAfIt4rf4GFIceIUB8U6L,Take My Breath (Remix) (feat. Agents of Time),"['The Weeknd', 'Agents Of Time']",0,2JPcP8HUk2vm7Q8eDJlj0a,Dawn FM (Alternate World),2022-01-07,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.649,0.835,10,-8.611,0,0.0464,0.0402,0.575,0.112,0.457,124.999,368661,4,0
0TLQqO3jO5OnILx1S2hhn7,Time Flies - Original Mix,['Chiba'],0,0i64iCo2WSB3ra3ZU2Mak3,From Bonzai With Love 97 - Full Length Edition,2011-09-27,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.7,0.598,1,-14.146,0,0.0367,0.0145,0.946,0.136,0.396,129.881,511533,4,0
3jd8hVDBJ1SkoQGYmhsnWR,The Price We Pay For Love - Pillow One Downtempo Mix,"['Lustral', 'Pillow One']",0,3y9DR0dvYh1yShONI2HXzz,Lost Language Exhibition 3,2005-09-05,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.309,0.725,7,-11.024,0,0.0426,0.438,0.759,0.0679,0.158,129.991,329577,4,0
39JXUCKjKfnvogtnVtVBJN,The event - Short,"['Jk Lloyd', 'Alex Remark', 'Idha']",0,0XINd5kNwpGVLIR1cpnYOi,Techno House 1997 - The history,2017-02-07,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.598,0.826,0,-6.668,0,0.0353,0.0154,2.44e-05,0.717,0.508,141.868,253367,4,0
5jxoaTAMBZvZpN547gsF0e,Desire,"['Rukhsar Bandhukia', 'Ampresi']",2,6BGrMSEHdcrc8tvs5BVqW7,Desire,2022-09-13,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.565,0.456,8,-10.797,0,0.0348,0.147,8.37e-06,0.112,0.357,77.021,230646,4,0
4bLjdNaOzc90E0w2PdXdHD,To Be In Love (Knee Deep Dub),"['Masters At Work', 'India']",0,4ZT6wX5onXEwz4Ptnplpc3,To Be In Love,1997,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.763,0.946,10,-7.193,0,0.0422,0.00297,0.857,0.0882,0.97,121.78,361600,4,0
08JY7i47dDpnjfx6GsdeSH,Keep On - Original Mix,['Layton Giordani'],0,1xo7qGnsoqfJhFZ5eK8Eje,Human Nature,2014-10-27,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.805,0.576,10,-8.033,0,0.0872,0.00226,0.905,0.242,0.0382,126.007,434286,4,0
5yHGsrU2L8c7hew9slpLpg,Back to the Bits,['Javi d Vogue'],6,3Mwc06LEjU7v8me8m751XR,Back to the Bits | Limbo,2024-02-02,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.448,0.849,6,-5.77,0,0.0451,0.000487,0.784,0.126,0.0961,124.046,220460,4,0
32f6kIBse7eU8HWIDSUTvF,Love On My Mind,"['Kevin McKay', 'CASSIMM']",0,6nGLxAarUlQGoKOfTyyM0T,Love On My Mind,2018-05-11,EDM Temazos,5D7B2Y6Ej6yzET7l0XgEDz,edm,0.863,0.928,5,-6.789,0,0.0454,0.000194,0.279,0.0494,0.928,123.003,263415,4,0
